   2.112000000000000D+03   1.729898048125400D+00   1.000000000000000D+00  -4.992521814117804D+00  -2.733604653510102D-01   2.130579334711765D+01  -8.237913066807546D-01  -4.270128789423907D-01  -3.728644314687926D-01
   2.112000000000000D+03   3.648209807155856D+00   1.000000000000000D+00   4.998685867842478D+00  -1.146281081593501D-01   1.690826697144512D+01   8.624041552411439D-01   3.205342182082048D-01   3.918123121859040D-01
   2.112000000000000D+03   6.385232685184064D+00   1.000000000000000D+00  -1.637747263277843D+00  -4.724170182076914D+00   1.812109888658427D+01   1.148129776535586D-01  -8.440376312179800D-01  -5.238496513793482D-01
   2.112000000000000D+03   1.817690334033673D+00   1.000000000000000D+00  -2.180842288975959D+00   4.499325162550971D+00   2.398276298647732D+01   1.491639706243479D-01   9.335655262744231D-01   3.258918808739152D-01
   2.112000000000000D+03   1.049617263709251D+00   1.000000000000000D+00   3.369082247481056D+00  -3.694493851473247D+00   1.922438927362175D+01   9.222350259580220D-01  -3.588391454618070D-01  -1.439340980464554D-01
   2.112000000000000D+03   2.259232535573915D+00   1.000000000000000D+00  -4.151484600762871D+00  -2.786606469183333D+00   2.038322414158058D+01  -3.395748823894704D-01  -2.953745138722687D-01  -8.929965261997934D-01
   2.112000000000000D+03   9.998748625158926D+00   1.000000000000000D+00  -4.784042275769897D+00  -1.453595373922283D+00   1.579217824375479D+01  -8.473238692106099D-01   2.288752268408729D-01  -4.792268681997076D-01
   2.112000000000000D+03   9.822004295583774D+00   1.000000000000000D+00   4.995964404967721D+00  -2.008473903116617D-01   1.553407374537552D+01   9.948053774621294D-01   1.009473700658750D-01   1.311066166192848D-02
   2.112000000000000D+03   1.266823514929822D+02   1.000000000000000D+00   1.506928974423790D+00  -4.767511413227569D+00   2.178858465861870D+01   2.986792391308937D-01  -8.718257418077032D-01   3.882146159454051D-01
   2.112000000000000D+03   1.019903400548472D+01   1.000000000000000D+00  -4.834655156406581D+00  -1.275189996370892D+00   2.266891506099747D+01  -8.965662695844743D-01   1.788140820576364D-01   4.052091414334877D-01
   2.112000000000000D+03   8.710918375762859D+00   1.000000000000000D+00   4.300439490796213D-01  -4.981471891948353D+00   2.243797505253934D+01  -2.949058082862405D-02  -8.468240183586010D-01   5.310549760367396D-01
   2.112000000000000D+03   1.262418784167075D+00   1.000000000000000D+00  -4.978763644606425D+00   4.603396329434707D-01   2.691142421847675D+01  -6.288522379076226D-01   2.730126408485314D-01   7.280171432153815D-01
   2.112000000000000D+03   1.420957711167830D+00   1.000000000000000D+00  -2.709076023467846D+00   4.202488204501997D+00   2.046765854551535D+01  -4.289499120923095D-01   9.021617098129856D-01   4.589359719296360D-02
   2.112000000000000D+03   1.358261803066739D+00   1.000000000000000D+00  -1.763941540213275D+00   4.678515817280096D+00   2.182144142734528D+01  -3.230603744039717D-01   9.287456108647311D-01   1.818339483965048D-01
   2.112000000000000D+03   1.155685639187368D+00   1.000000000000000D+00   3.173789184781854D+00   3.863555644541987D+00   2.510526833335914D+01   6.978107070717606D-01   4.505055220902132D-01   5.568707135971811D-01
   2.112000000000000D+03   1.150172245081990D+00   1.000000000000000D+00  -1.174568628457984D+00  -4.860081125479991D+00   1.906097469940961D+01  -4.133333759971781D-01  -8.470592259064297D-01   3.341349848393244D-01
   2.112000000000000D+03   8.143506692696064D+00   1.000000000000000D+00   7.250880172365177D-01  -4.947145376545787D+00   2.157092227755791D+01   5.913608341867907D-02  -9.432292898413754D-01   3.268354791377970D-01
   2.112000000000000D+03   1.327149618728072D+00   1.000000000000000D+00  -3.055105767632356D+00   3.958071343290245D+00   2.191940942697596D+01  -6.128339647489427D-01   7.897020470786115D-01   2.837619583281817D-02
   2.112000000000000D+03   4.448658917660664D+01   1.000000000000000D+00   5.790718784301311D-01  -4.966354373533235D+00   2.660602137839913D+01  -3.838765499397420D-01  -4.375320886734846D-01   8.131448000125061D-01
   2.112000000000000D+03   7.600554133578953D+00   1.000000000000000D+00   3.498076571197368D+00  -3.572598537334079D+00   2.229111295989073D+01   7.852867057393605D-01  -1.997908854141321D-01  -5.860105731934024D-01
   2.112000000000000D+03   7.486335302058222D+00   1.000000000000000D+00  -3.773828737050981D+00  -3.279972053251589D+00   1.872340528400857D+01  -9.396622135260452D-01   5.930003552988464D-02  -3.369249623543609D-01
   2.112000000000000D+03   1.474049473938430D+01   1.000000000000000D+00   4.746375007330027D+00  -1.572235445263616D+00   2.161691699467607D+01   7.406183637210013D-01   4.707030090557390D-01  -4.795029891305159D-01
   2.112000000000000D+03   1.658909384561525D+00   1.000000000000000D+00  -3.351874224085754D+00   3.710113097231043D+00   3.360216450457166D+01  -9.162010496535420D-01   2.956541765252531D-01   2.704888990641242D-01
   2.112000000000000D+03   1.780062237552556D+00   1.000000000000000D+00  -4.054490007438790D+00   2.925937590532375D+00   3.307973636407454D+01  -6.219415268085461D-01  -1.592514160597421D-01   7.666992394114013D-01
   2.112000000000000D+03   6.751215654474777D+00   1.000000000000000D+00   8.556900515395972D-02  -4.999267741405311D+00   2.558234547235364D+01  -5.801703410274718D-01  -4.998814718396179D-01   6.430558992059123D-01
   2.112000000000000D+03   4.077329449312856D+00   1.000000000000000D+00   4.361843314424057D+00  -2.444242808503582D+00   2.290439728190291D+01   9.297737732300561D-01   3.280639628651595D-01  -1.670172652235435D-01
   2.112000000000000D+03   2.674850614299430D+00   1.000000000000000D+00   1.125166390713813D+00  -4.871755391876109D+00   2.140286017831598D+01  -3.750541592737990D-01  -6.065453820434131D-01  -7.010257321477108D-01
   2.112000000000000D+03   1.624821530566237D+00   1.000000000000000D+00  -1.520249946174105D+00   4.763280393898891D+00   2.501569242147721D+01  -4.089320313997123D-01   8.923037077993691D-01   1.912294086766025D-01
   2.112000000000000D+03   3.512628954434285D+01   1.000000000000000D+00  -4.591163232766519D+00   1.980207104190507D+00   3.595497117893868D+01  -6.748667281634133D-01  -2.028011663189339D-01   7.095256064143771D-01
   2.112000000000000D+03   6.012370484851471D+01   1.000000000000000D+00   2.949273464740809D+00   4.037547032431594D+00   2.357898224439818D+01   7.432222009228844D-01   5.619120733453278D-01  -3.631467773285323D-01
   2.112000000000000D+03   4.934127053411785D+00   1.000000000000000D+00  -4.999933050572960D+00  -2.587461553471195D-02   2.154090046191295D+01  -5.945508885617254D-01   8.750181913896535D-02  -7.992825986832406D-01
